DATA_EMISSAO;DATA_EMBARQUE;HORA_EMBARQUE;CIA_BILHETE;TRECHO;ORIGEM;DESTINO;CUPOM;BILHETE;TIPO;CABINE;CIA_VOO;VALOR_BRL;EMPRESA;CNPJ;IATA_AGENCIA;BASE_VENDA;QTD_PAX;NUM_VOO;CONSOLIDADA
27/06/2019;03/07/2019;23:59;G3;CNF/CGH;CNF;CGH;1;348;N;Z;ZZ;1.010,99;21;;9999999999;SAO;1;;
27/06/2019;14/07/2019;23:59;JJ;GRU/MXP//CDG/GRU;GRU;MXP;1;349;I;Z;ZZ;0;18;;9999999999;SAO;1;;
27/06/2019;24/07/2019;23:59;JJ;GRU/MXP//CDG/GRU;CDG;GRU;2;349;I;Z;ZZ;0;18;;9999999999;SAO;1;;
26/06/2019;22/07/2019;23:59;G3;SDU/BSB/BEL/MCP;SDU;BSB;1;35;N;Z;ZZ;107,95;1;;9999999999;SAO;1;;
26/06/2019;22/07/2019;23:59;G3;SDU/BSB/BEL/MCP;BSB;BEL;2;35;N;Z;ZZ;107,95;1;;9999999999;SAO;1;;
26/06/2019;23/07/2019;23:59;G3;SDU/BSB/BEL/MCP;BEL;MCP;3;35;N;Z;ZZ;107,95;1;;9999999999;SAO;1;;
27/06/2019;22/07/2019;23:59;G3;SDU/CGH/JOI;SDU;CGH;1;350;N;Z;ZZ;355,21;1;;9999999999;SAO;1;;
27/06/2019;22/07/2019;23:59;G3;SDU/CGH/JOI;CGH;JOI;2;350;N;Z;ZZ;355,21;1;;9999999999;SAO;1;;
27/06/2019;24/07/2019;23:59;JJ;JOI/CGH/SDU;JOI;CGH;1;351;N;Z;ZZ;353,8;1;;9999999999;SAO;1;;
27/06/2019;26/07/2019;23:59;JJ;JOI/CGH/SDU;CGH;SDU;2;351;N;Z;ZZ;353,8;1;;9999999999;SAO;1;;
27/06/2019;31/07/2019;23:59;JJ;JOI/CGH/SDU;JOI;CGH;1;352;N;Z;ZZ;353,8;1;;9999999999;SAO;1;;
27/06/2019;02/08/2019;23:59;JJ;JOI/CGH/SDU;CGH;SDU;2;352;N;Z;ZZ;353,8;1;;9999999999;SAO;1;;
27/06/2019;29/07/2019;23:59;G3;SDU/CGH/JOI;SDU;CGH;1;353;N;Z;ZZ;272,76;1;;9999999999;SAO;1;;
27/06/2019;29/07/2019;23:59;G3;SDU/CGH/JOI;CGH;JOI;2;353;N;Z;ZZ;272,76;1;;9999999999;SAO;1;;
27/06/2019;01/07/2019;23:59;G3;CGH/BSB/CGH;CGH;BSB;1;354;N;Z;ZZ;2.067,84;1;;9999999999;SAO;1;;
27/06/2019;02/07/2019;23:59;G3;CGH/BSB/CGH;BSB;CGH;2;354;N;Z;ZZ;2.067,84;1;;9999999999;SAO;1;;
27/06/2019;11/07/2019;23:59;G3;CWB/CGH/IGU/GRU/CWB;CWB;CGH;1;355;N;Z;ZZ;599,8;65;;9999999999;SAO;1;;
27/06/2019;11/07/2019;23:59;G3;CWB/CGH/IGU/GRU/CWB;CGH;IGU;2;355;N;Z;ZZ;599,8;65;;9999999999;SAO;1;;
27/06/2019;02/08/2019;23:59;G3;CWB/CGH/IGU/GRU/CWB;IGU;GRU;3;355;N;Z;ZZ;599,8;65;;9999999999;SAO;1;;
27/06/2019;02/08/2019;23:59;G3;CWB/CGH/IGU/GRU/CWB;GRU;CWB;4;355;N;Z;ZZ;599,8;65;;9999999999;SAO;1;;
27/06/2019;01/07/2019;23:59;JJ;SDU/BSB/CGH;SDU;BSB;1;356;N;Z;ZZ;2.199,00;1;;9999999999;SAO;1;;
27/06/2019;01/07/2019;23:59;JJ;SDU/BSB/CGH;BSB;CGH;2;356;N;Z;ZZ;2.199,00;1;;9999999999;SAO;1;;
27/06/2019;05/07/2019;23:59;AD;CGB/OPS;CGB;OPS;1;357;N;Z;ZZ;439,9;1;;9999999999;SAO;1;;
27/06/2019;29/06/2019;23:59;AD;SSA/REC/NAT;SSA;REC;1;358;N;Z;ZZ;531,16;1;;9999999999;SAO;1;;
27/06/2019;29/06/2019;23:59;AD;SSA/REC/NAT;REC;NAT;2;358;N;Z;ZZ;531,16;1;;9999999999;SAO;1;;
27/06/2019;27/06/2019;23:59;JJ;NAT/BSB/SSA;NAT;BSB;1;359;N;Z;ZZ;810,9;1;;9999999999;SAO;1;;
27/06/2019;27/06/2019;23:59;JJ;NAT/BSB/SSA;BSB;SSA;2;359;N;Z;ZZ;810,9;1;;9999999999;SAO;1;;
26/06/2019;12/07/2019;23:59;G3;GRU/FOR;GRU;FOR;1;36;N;Z;ZZ;551,56;1;;9999999999;SAO;1;;
27/06/2019;02/07/2019;23:59;G3;CGH/BSB;CGH;BSB;1;360;N;Z;ZZ;1.205,86;12;;9999999999;SAO;1;;
27/06/2019;02/07/2019;23:59;JJ;BSB/CGH;BSB;CGH;1;361;N;Z;ZZ;1.178,76;12;;9999999999;SAO;1;;
26/06/2019;12/07/2019;23:59;G3;CGH/VIX/CGH;CGH;VIX;1;362;N;Z;ZZ;659,04;1;;9999999999;SAO;1;;
26/06/2019;15/07/2019;23:59;G3;CGH/VIX/CGH;VIX;CGH;2;362;N;Z;ZZ;659,04;1;;9999999999;SAO;1;;
27/06/2019;07/07/2019;23:59;AD;CNF/CKS/CNF;CNF;CKS;1;363;N;Z;ZZ;1.681,80;30;;9999999999;SAO;1;;
27/06/2019;14/07/2019;23:59;AD;CNF/CKS/CNF;CKS;CNF;2;363;N;Z;ZZ;1.681,80;30;;9999999999;SAO;1;;
27/06/2019;04/07/2019;23:59;G3;CGH/CXJ/CGH;CGH;CXJ;1;364;N;Z;ZZ;640;1;;9999999999;SAO;1;;
27/06/2019;04/07/2019;23:59;G3;CGH/CXJ/CGH;CXJ;CGH;2;364;N;Z;ZZ;640;1;;9999999999;SAO;1;;
27/06/2019;15/07/2019;23:59;G3;BEL/ITB;BEL;ITB;1;365;N;Z;ZZ;1.099,90;1;;9999999999;SAO;1;;
27/06/2019;17/07/2019;23:59;G3;ITB/BEL;ITB;BEL;1;366;N;Z;ZZ;1.099,90;1;;9999999999;SAO;1;;
27/06/2019;15/07/2019;23:59;G3;BEL/ITB;BEL;ITB;1;367;N;Z;ZZ;1.099,90;1;;9999999999;SAO;1;;
27/06/2019;15/07/2019;23:59;G3;ITB/BEL;ITB;BEL;1;368;N;Z;ZZ;1.099,90;1;;9999999999;SAO;1;;
27/06/2019;04/07/2019;23:59;G3;SDU/CGH/CXJ/CGH;SDU;CGH;1;369;N;Z;ZZ;1.300,32;1;;9999999999;SAO;1;;
27/06/2019;04/07/2019;23:59;G3;SDU/CGH/CXJ/CGH;CGH;CXJ;2;369;N;Z;ZZ;1.300,32;1;;9999999999;SAO;1;;
27/06/2019;04/07/2019;23:59;G3;SDU/CGH/CXJ/CGH;CXJ;CGH;3;369;N;Z;ZZ;1.300,32;1;;9999999999;SAO;1;;
26/06/2019;10/07/2019;23:59;AD;FOR/GRU;FOR;GRU;1;37;N;Z;ZZ;434,84;1;;9999999999;SAO;1;;
26/06/2019;01/07/2019;23:59;AD;FOR/THE/FOR;FOR;THE;1;370;N;Z;ZZ;407,45;1;;9999999999;SAO;1;;
26/06/2019;03/07/2019;23:59;AD;FOR/THE/FOR;THE;FOR;2;370;N;Z;ZZ;407,45;1;;9999999999;SAO;1;;
26/06/2019;01/07/2019;23:59;G3;NAT/FOR;NAT;FOR;1;371;N;Z;ZZ;206,55;1;;9999999999;SAO;1;;
26/06/2019;03/07/2019;23:59;JJ;FOR/NAT;FOR;NAT;1;372;N;Z;ZZ;135,13;1;;9999999999;SAO;1;;
26/06/2019;02/07/2019;23:59;G3;GRU/CNF/GRU;GRU;CNF;1;373;N;Z;ZZ;1.516,84;17;;9999999999;SAO;1;;
26/06/2019;03/07/2019;23:59;G3;GRU/CNF/GRU;CNF;GRU;2;373;N;Z;ZZ;1.516,84;17;;9999999999;SAO;1;;
26/06/2019;06/07/2019;23:59;JJ;VDC/GRU/PVH;VDC;GRU;1;374;N;Z;ZZ;2.044,90;12;;9999999999;SAO;1;;
26/06/2019;06/07/2019;23:59;JJ;VDC/GRU/PVH;GRU;PVH;2;374;N;Z;ZZ;2.044,90;12;;9999999999;SAO;1;;
26/06/2019;14/07/2019;23:59;AD;PVH/CNF/VDC;PVH;CNF;1;375;N;Z;ZZ;1.037,90;12;;9999999999;SAO;1;;
26/06/2019;14/07/2019;23:59;AD;PVH/CNF/VDC;CNF;VDC;2;375;N;Z;ZZ;1.037,90;12;;9999999999;SAO;1;;
26/06/2019;14/07/2019;23:59;2Z;GRU/VDC;GRU;VDC;1;376;N;Z;ZZ;741,51;12;;9999999999;SAO;1;;
26/06/2019;06/07/2019;23:59;G3;CNF/CGH/PPB;CNF;CGH;1;377;N;Z;ZZ;645,16;12;;9999999999;SAO;1;;
26/06/2019;06/07/2019;23:59;G3;CNF/CGH/PPB;CGH;PPB;2;377;N;Z;ZZ;645,16;12;;9999999999;SAO;1;;
26/06/2019;01/07/2019;23:59;AD;VCP/CGB//OPS/VCP;VCP;CGB;1;378;N;Z;ZZ;690,2;1;;9999999999;SAO;1;;
26/06/2019;04/07/2019;23:59;AD;VCP/CGB//OPS/VCP;OPS;VCP;2;378;N;Z;ZZ;690,2;1;;9999999999;SAO;1;;
26/06/2019;12/07/2019;23:59;JJ;LDB/CGH/POA;LDB;CGH;1;379;N;Z;ZZ;247,35;1;;9999999999;SAO;1;;
26/06/2019;12/07/2019;23:59;JJ;LDB/CGH/POA;CGH;POA;2;379;N;Z;ZZ;247,35;1;;9999999999;SAO;1;;
26/06/2019;26/06/2019;23:59;AD;BEL/PVH;BEL;PVH;1;38;N;Z;ZZ;1.244,09;1;;9999999999;SAO;1;;
26/06/2019;08/07/2019;23:59;G3;POA/CWB;POA;CWB;1;380;N;Z;ZZ;549,86;1;;9999999999;SAO;1;;
26/06/2019;27/06/2019;23:59;JJ;BSB/CGB;BSB;CGB;1;381;N;Z;ZZ;795,09;12;;9999999999;SAO;1;;
26/06/2019;08/07/2019;23:59;AD;GRU/FOR;GRU;FOR;1;382;N;Z;ZZ;536,93;1;;9999999999;SAO;1;;
26/06/2019;07/07/2019;23:59;G3;GRU/NAT/SSA/CGH;GRU;NAT;1;383;N;Z;ZZ;1.544,18;1;;9999999999;SAO;1;;
26/06/2019;09/07/2019;23:59;G3;GRU/NAT/SSA/CGH;NAT;SSA;2;383;N;Z;ZZ;1.544,18;1;;9999999999;SAO;1;;
26/06/2019;11/07/2019;23:59;G3;GRU/NAT/SSA/CGH;SSA;CGH;3;383;N;Z;ZZ;1.544,18;1;;9999999999;SAO;1;;
26/06/2019;26/06/2019;23:59;G3;GIG/CGH;GIG;CGH;1;384;N;Z;ZZ;786,9;25;;9999999999;SAO;1;;
26/06/2019;28/06/2019;23:59;G3;JPA/GRU;JPA;GRU;1;385;N;Z;ZZ;869,13;248;;9999999999;SAO;1;;
26/06/2019;28/06/2019;23:59;G3;JPA/GRU;JPA;GRU;1;386;N;Z;ZZ;926,46;248;;9999999999;SAO;1;;
26/06/2019;28/06/2019;23:59;G3;JPA/GRU;JPA;GRU;1;387;N;Z;ZZ;926,46;248;;9999999999;SAO;1;;
26/06/2019;05/07/2019;23:59;JJ;CGH/SSA/CGH;CGH;SSA;1;388;N;Z;ZZ;1.183,20;18;;9999999999;SAO;1;;
26/06/2019;06/07/2019;23:59;JJ;CGH/SSA/CGH;SSA;CGH;2;388;N;Z;ZZ;1.183,20;18;;9999999999;SAO;1;;
27/06/2019;02/07/2019;23:59;AD;MCP/CNF/CGH;MCP;CNF;1;389;N;Z;ZZ;1.624,90;12;;9999999999;SAO;1;;
27/06/2019;02/07/2019;23:59;AD;MCP/CNF/CGH;CNF;CGH;2;389;N;Z;ZZ;1.624,90;12;;9999999999;SAO;1;;
26/06/2019;29/06/2019;23:59;G3;PVH/BSB/BEL;PVH;BSB;1;39;N;Z;ZZ;1.385,41;1;;9999999999;SAO;1;;
26/06/2019;29/06/2019;23:59;G3;PVH/BSB/BEL;BSB;BEL;2;39;N;Z;ZZ;1.385,41;1;;9999999999;SAO;1;;
27/06/2019;01/07/2019;23:59;JJ;CGH/BSB/MCP;CGH;BSB;1;390;N;Z;ZZ;1.302,39;12;;9999999999;SAO;1;;
27/06/2019;01/07/2019;23:59;JJ;CGH/BSB/MCP;BSB;MCP;2;390;N;Z;ZZ;1.302,39;12;;9999999999;SAO;1;;
27/06/2019;28/06/2019;23:59;G3;CGH/GIG//SDU/CGH;CGH;GIG;1;391;N;Z;ZZ;1.091,04;1;;9999999999;SAO;1;;
27/06/2019;30/06/2019;23:59;G3;CGH/GIG//SDU/CGH;SDU;CGH;2;391;N;Z;ZZ;1.091,04;1;;9999999999;SAO;1;;
27/06/2019;03/07/2019;23:59;AD;REC/SSA;REC;SSA;1;392;N;Z;ZZ;769,9;25;;9999999999;SAO;1;;
27/06/2019;28/06/2019;23:59;G3;CGH/GIG//SDU/CGH;CGH;GIG;1;393;N;Z;ZZ;1.091,04;1;;9999999999;SAO;1;;
27/06/2019;30/06/2019;23:59;G3;CGH/GIG//SDU/CGH;SDU;CGH;2;393;N;Z;ZZ;1.091,04;1;;9999999999;SAO;1;;
27/06/2019;03/07/2019;23:59;JJ;CGH/CNF;CGH;CNF;1;394;N;Z;ZZ;624,9;1;;9999999999;SAO;1;;
27/06/2019;03/07/2019;23:59;G3;CNF/CGH;CNF;CGH;1;395;N;Z;ZZ;934,06;1;;9999999999;SAO;1;;
27/06/2019;01/07/2019;23:59;JJ;BSB/CGB/BSB;BSB;CGB;1;396;N;Z;ZZ;861,12;12;;9999999999;SAO;1;;
27/06/2019;04/07/2019;23:59;JJ;BSB/CGB/BSB;CGB;BSB;2;396;N;Z;ZZ;861,12;12;;9999999999;SAO;1;;
27/06/2019;12/07/2019;23:59;G3;CGH/POA;CGH;POA;1;397;N;Z;ZZ;458,91;1;;9999999999;SAO;1;;
27/06/2019;08/07/2019;23:59;AD;POA/NVT;POA;NVT;1;398;N;Z;ZZ;197,91;1;;9999999999;SAO;1;;
27/06/2019;02/07/2019;23:59;CM;GRU/PTY/GRU;GRU;PTY;1;399;I;Z;ZZ;1.233,23;244;;9999999999;SAO;1;;
27/06/2019;10/07/2019;23:59;CM;GRU/PTY/GRU;PTY;GRU;2;399;I;Z;ZZ;1.233,23;244;;9999999999;SAO;1;;
26/06/2019;03/07/2019;23:59;JJ;CGH/SDU/CGH;CGH;SDU;1;4;N;Z;ZZ;719,02;1;;9999999999;SAO;1;;
26/06/2019;04/07/2019;23:59;JJ;CGH/SDU/CGH;SDU;CGH;2;4;N;Z;ZZ;719,02;1;;9999999999;SAO;1;;
26/06/2019;09/07/2019;23:59;G3;CGH/VIX;CGH;VIX;1;40;N;Z;ZZ;328,86;1;;9999999999;SAO;1;;
26/06/2019;10/07/2019;23:59;JJ;VIX/CGH;VIX;CGH;1;41;N;Z;ZZ;269,9;1;;9999999999;SAO;1;;
26/06/2019;17/07/2019;23:59;G3;CGH/VIX;CGH;VIX;1;42;N;Z;ZZ;168,21;1;;9999999999;SAO;1;;
26/06/2019;17/07/2019;23:59;JJ;VIX/CGH;VIX;CGH;1;43;N;Z;ZZ;386,9;1;;9999999999;SAO;1;;
26/06/2019;24/07/2019;23:59;G3;MCP/BEL;MCP;BEL;1;44;N;Z;ZZ;8,17;1;;9999999999;SAO;1;;
26/06/2019;26/07/2019;23:59;G3;BEL/GIG;BEL;GIG;1;45;N;Z;ZZ;51,85;1;;9999999999;SAO;1;;
26/06/2019;03/07/2019;23:59;G3;BEL/ITB;BEL;ITB;1;46;N;Z;ZZ;1.099,90;58;;9999999999;SAO;1;;
26/06/2019;04/07/2019;23:59;JJ;FOR/GRU;FOR;GRU;1;47;N;Z;ZZ;798,9;1;;9999999999;SAO;1;;
26/06/2019;10/07/2019;23:59;G3;CGH/SSA/CGH;CGH;SSA;1;48;N;Z;ZZ;768;1;;9999999999;SAO;1;;
26/06/2019;11/07/2019;23:59;G3;CGH/SSA/CGH;SSA;CGH;2;48;N;Z;ZZ;768;1;;9999999999;SAO;1;;
26/06/2019;01/07/2019;23:59;G3;CGH/BSB/MAB/BSB/CGH;CGH;BSB;1;49;N;Z;ZZ;1.564,76;12;;9999999999;SAO;1;;
26/06/2019;01/07/2019;23:59;G3;CGH/BSB/MAB/BSB/CGH;BSB;MAB;2;49;N;Z;ZZ;1.564,76;12;;9999999999;SAO;1;;
26/06/2019;04/07/2019;23:59;G3;CGH/BSB/MAB/BSB/CGH;MAB;BSB;3;49;N;Z;ZZ;1.564,76;12;;9999999999;SAO;1;;
26/06/2019;04/07/2019;23:59;G3;CGH/BSB/MAB/BSB/CGH;BSB;CGH;4;49;N;Z;ZZ;1.564,76;12;;9999999999;SAO;1;;
26/06/2019;05/08/2019;23:59;JJ;SDU/CGH/SDU;SDU;CGH;1;5;N;Z;ZZ;678,8;15;;9999999999;SAO;1;;
26/06/2019;05/08/2019;23:59;JJ;SDU/CGH/SDU;CGH;SDU;2;5;N;Z;ZZ;678,8;15;;9999999999;SAO;1;;
26/06/2019;19/07/2019;23:59;JJ;BPS/CNF/CGH;BPS;CNF;1;50;N;Z;ZZ;673;247;;9999999999;SAO;1;;
26/06/2019;19/07/2019;23:59;JJ;BPS/CNF/CGH;CNF;CGH;2;50;N;Z;ZZ;673;247;;9999999999;SAO;1;;
26/06/2019;15/07/2019;23:59;AD;GRU/SSA/BPS;GRU;SSA;1;51;N;Z;ZZ;638,9;247;;9999999999;SAO;1;;
26/06/2019;15/07/2019;23:59;AD;GRU/SSA/BPS;SSA;BPS;2;51;N;Z;ZZ;638,9;247;;9999999999;SAO;1;;
26/06/2019;08/08/2019;23:59;G3;VIX/SDU;VIX;SDU;1;52;N;Z;ZZ;225,31;15;;9999999999;SAO;1;;
26/06/2019;06/08/2019;23:59;JJ;CGH/VIX;CGH;VIX;1;53;N;Z;ZZ;217,9;15;;9999999999;SAO;1;;
26/06/2019;22/07/2019;23:59;G3;SDU/BSB/BEL/MCP/BEL/BSB/GIG;SDU;BSB;1;54;N;Z;ZZ;0;1;;9999999999;SAO;1;;
26/06/2019;22/07/2019;23:59;G3;SDU/BSB/BEL/MCP/BEL/BSB/GIG;BSB;BEL;2;54;N;Z;ZZ;0;1;;9999999999;SAO;1;;
26/06/2019;23/07/2019;23:59;G3;SDU/BSB/BEL/MCP/BEL/BSB/GIG;BEL;MCP;3;54;N;Z;ZZ;0;1;;9999999999;SAO;1;;
26/06/2019;25/07/2019;23:59;G3;SDU/BSB/BEL/MCP/BEL/BSB/GIG;MCP;BEL;4;54;N;Z;ZZ;0;1;;9999999999;SAO;1;;
26/06/2019;25/07/2019;23:59;G3;SDU/BSB/BEL/MCP/BEL/BSB/GIG;BEL;BSB;5;54;N;Z;ZZ;0;1;;9999999999;SAO;1;;
26/06/2019;25/07/2019;23:59;G3;SDU/BSB/BEL/MCP/BEL/BSB/GIG;BSB;GIG;6;54;N;Z;ZZ;0;1;;9999999999;SAO;1;;
26/06/2019;22/07/2019;23:59;G3;SDU/BSB/BEL/MCP/BEL/BSB/GIG;SDU;BSB;1;55;N;Z;ZZ;0;1;;9999999999;SAO;1;;
26/06/2019;22/07/2019;23:59;G3;SDU/BSB/BEL/MCP/BEL/BSB/GIG;BSB;BEL;2;55;N;Z;ZZ;0;1;;9999999999;SAO;1;;
26/06/2019;23/07/2019;23:59;G3;SDU/BSB/BEL/MCP/BEL/BSB/GIG;BEL;MCP;3;55;N;Z;ZZ;0;1;;9999999999;SAO;1;;
26/06/2019;25/07/2019;23:59;G3;SDU/BSB/BEL/MCP/BEL/BSB/GIG;MCP;BEL;4;55;N;Z;ZZ;0;1;;9999999999;SAO;1;;
26/06/2019;25/07/2019;23:59;G3;SDU/BSB/BEL/MCP/BEL/BSB/GIG;BEL;BSB;5;55;N;Z;ZZ;0;1;;9999999999;SAO;1;;
26/06/2019;25/07/2019;23:59;G3;SDU/BSB/BEL/MCP/BEL/BSB/GIG;BSB;GIG;6;55;N;Z;ZZ;0;1;;9999999999;SAO;1;;
26/06/2019;22/07/2019;23:59;G3;SDU/BSB/BEL/MCP/BEL/BSB/GIG;SDU;BSB;1;56;N;Z;ZZ;0;1;;9999999999;SAO;1;;
26/06/2019;22/07/2019;23:59;G3;SDU/BSB/BEL/MCP/BEL/BSB/GIG;BSB;BEL;2;56;N;Z;ZZ;0;1;;9999999999;SAO;1;;
26/06/2019;23/07/2019;23:59;G3;SDU/BSB/BEL/MCP/BEL/BSB/GIG;BEL;MCP;3;56;N;Z;ZZ;0;1;;9999999999;SAO;1;;
26/06/2019;25/07/2019;23:59;G3;SDU/BSB/BEL/MCP/BEL/BSB/GIG;MCP;BEL;4;56;N;Z;ZZ;0;1;;9999999999;SAO;1;;
26/06/2019;25/07/2019;23:59;G3;SDU/BSB/BEL/MCP/BEL/BSB/GIG;BEL;BSB;5;56;N;Z;ZZ;0;1;;9999999999;SAO;1;;
26/06/2019;25/07/2019;23:59;G3;SDU/BSB/BEL/MCP/BEL/BSB/GIG;BSB;GIG;6;56;N;Z;ZZ;0;1;;9999999999;SAO;1;;
26/06/2019;22/07/2019;23:59;AD;BEL/MCP/BEL;BEL;MCP;1;57;N;Z;ZZ;590,93;1;;9999999999;SAO;1;;
26/06/2019;25/07/2019;23:59;AD;BEL/MCP/BEL;MCP;BEL;2;57;N;Z;ZZ;590,93;1;;9999999999;SAO;1;;
26/06/2019;08/07/2019;23:59;AD;GYN/CNF/GYN;GYN;CNF;1;58;N;Z;ZZ;1.623,42;1;;9999999999;SAO;1;;
26/06/2019;12/07/2019;23:59;AD;GYN/CNF/GYN;CNF;GYN;2;58;N;Z;ZZ;1.623,42;1;;9999999999;SAO;1;;
26/06/2019;02/07/2019;23:59;JJ;SDU/CGH/SDU/CGH/SDU;SDU;CGH;1;59;N;Z;ZZ;1.897,58;31;;9999999999;SAO;1;;
26/06/2019;04/07/2019;23:59;JJ;SDU/CGH/SDU/CGH/SDU;CGH;SDU;2;59;N;Z;ZZ;1.897,58;31;;9999999999;SAO;1;;
26/06/2019;10/07/2019;23:59;JJ;SDU/CGH/SDU/CGH/SDU;SDU;CGH;3;59;N;Z;ZZ;1.897,58;31;;9999999999;SAO;1;;
26/06/2019;12/07/2019;23:59;JJ;SDU/CGH/SDU/CGH/SDU;CGH;SDU;4;59;N;Z;ZZ;1.897,58;31;;9999999999;SAO;1;;
26/06/2019;02/07/2019;23:59;G3;JPA/GRU//CGH/FOR;JPA;GRU;1;6;N;Z;ZZ;1.719,46;1;;9999999999;SAO;1;;
26/06/2019;04/07/2019;23:59;G3;JPA/GRU//CGH/FOR;CGH;FOR;2;6;N;Z;ZZ;1.719,46;1;;9999999999;SAO;1;;
26/06/2019;06/08/2019;23:59;JJ;SDU/CGH/SDU;SDU;CGH;1;60;N;Z;ZZ;505,8;31;;9999999999;SAO;1;;
26/06/2019;08/08/2019;23:59;JJ;SDU/CGH/SDU;CGH;SDU;2;60;N;Z;ZZ;505,8;31;;9999999999;SAO;1;;
26/06/2019;07/07/2019;23:59;JJ;GRU/MEX/GRU;GRU;MEX;1;61;I;Z;ZZ;4.462,29;31;;9999999999;SAO;1;;
26/06/2019;11/07/2019;23:59;JJ;GRU/MEX/GRU;MEX;GRU;2;61;I;Z;ZZ;4.462,29;31;;9999999999;SAO;1;;
26/06/2019;05/07/2019;23:59;G3;CGH/CWB/CGH;CGH;CWB;1;62;N;Z;ZZ;534,24;1;;9999999999;SAO;1;;
26/06/2019;07/07/2019;23:59;G3;CGH/CWB/CGH;CWB;CGH;2;62;N;Z;ZZ;534,24;1;;9999999999;SAO;1;;
26/06/2019;03/07/2019;23:59;G3;VCP/GIG/VCP;VCP;GIG;1;63;N;Z;ZZ;1.099,80;52;;9999999999;SAO;1;;
26/06/2019;04/07/2019;23:59;G3;VCP/GIG/VCP;GIG;VCP;2;63;N;Z;ZZ;1.099,80;52;;9999999999;SAO;1;;
26/06/2019;15/07/2019;23:59;JJ;POA/CGH/POA;POA;CGH;1;64;N;Z;ZZ;785,8;41;;9999999999;SAO;1;;
26/06/2019;18/07/2019;23:59;JJ;POA/CGH/POA;CGH;POA;2;64;N;Z;ZZ;785,8;41;;9999999999;SAO;1;;
26/06/2019;27/06/2019;23:59;AD;BEL/MCP;BEL;MCP;1;65;N;Z;ZZ;525,31;1;;9999999999;SAO;1;;
26/06/2019;01/07/2019;23:59;JJ;CGH/CGB/CGH;CGH;CGB;1;66;N;Z;ZZ;1.951,80;1;;9999999999;SAO;1;;
26/06/2019;03/07/2019;23:59;JJ;CGH/CGB/CGH;CGB;CGH;2;66;N;Z;ZZ;1.951,80;1;;9999999999;SAO;1;;
26/06/2019;11/07/2019;23:59;G3;CGH/SDU/CGH;CGH;SDU;1;67;N;Z;ZZ;609,44;1;;9999999999;SAO;1;;
26/06/2019;11/07/2019;23:59;G3;CGH/SDU/CGH;SDU;CGH;2;67;N;Z;ZZ;609,44;1;;9999999999;SAO;1;;
26/06/2019;03/07/2019;23:59;AR;EZE/SCL/EZE;EZE;SCL;1;68;I;Z;ZZ;712,43;31;;9999999999;SAO;1;;
26/06/2019;05/07/2019;23:59;AR;EZE/SCL/EZE;SCL;EZE;2;68;I;Z;ZZ;712,43;31;;9999999999;SAO;1;;
26/06/2019;27/06/2019;23:59;AD;UDI/VCP/JJG;UDI;VCP;1;69;N;Z;ZZ;1.044,90;248;;9999999999;SAO;1;;
26/06/2019;27/06/2019;23:59;AD;UDI/VCP/JJG;VCP;JJG;2;69;N;Z;ZZ;1.044,90;248;;9999999999;SAO;1;;
26/06/2019;02/07/2019;23:59;JJ;CGH/BSB/CGH;CGH;BSB;1;7;N;Z;ZZ;2.172,80;175;;9999999999;SAO;1;;
26/06/2019;02/07/2019;23:59;JJ;CGH/BSB/CGH;BSB;CGH;2;7;N;Z;ZZ;2.172,80;175;;9999999999;SAO;1;;
26/06/2019;30/06/2019;23:59;AD;RAO/VCP/CAC/VCP/RAO;RAO;VCP;1;70;N;Z;ZZ;2.495,80;1;;9999999999;SAO;1;;
26/06/2019;30/06/2019;23:59;AD;RAO/VCP/CAC/VCP/RAO;VCP;CAC;2;70;N;Z;ZZ;2.495,80;1;;9999999999;SAO;1;;
26/06/2019;02/07/2019;23:59;AD;RAO/VCP/CAC/VCP/RAO;CAC;VCP;3;70;N;Z;ZZ;2.495,80;1;;9999999999;SAO;1;;
26/06/2019;02/07/2019;23:59;AD;RAO/VCP/CAC/VCP/RAO;VCP;RAO;4;70;N;Z;ZZ;2.495,80;1;;9999999999;SAO;1;;
26/06/2019;03/07/2019;23:59;JJ;CGH/SDU/CGH;CGH;SDU;1;71;N;Z;ZZ;719,02;1;;9999999999;SAO;1;;
26/06/2019;04/07/2019;23:59;JJ;CGH/SDU/CGH;SDU;CGH;2;71;N;Z;ZZ;719,02;1;;9999999999;SAO;1;;
26/06/2019;29/06/2019;23:59;AD;VIX/CNF/BEL;VIX;CNF;1;72;N;Z;ZZ;1.262,16;1;;9999999999;SAO;1;;
26/06/2019;29/06/2019;23:59;AD;VIX/CNF/BEL;CNF;BEL;2;72;N;Z;ZZ;1.262,16;1;;9999999999;SAO;1;;
26/06/2019;16/07/2019;23:59;JJ;GRU/FOR;GRU;FOR;1;73;N;Z;ZZ;754,07;18;;9999999999;SAO;1;;
26/06/2019;18/07/2019;23:59;G3;FOR/GRU;FOR;GRU;1;74;N;Z;ZZ;809,51;18;;9999999999;SAO;1;;
26/06/2019;29/06/2019;23:59;JJ;SDU/BSB/BEL;SDU;BSB;1;75;N;Z;ZZ;1.538,50;1;;9999999999;SAO;1;;
26/06/2019;29/06/2019;23:59;JJ;SDU/BSB/BEL;BSB;BEL;2;75;N;Z;ZZ;1.538,50;1;;9999999999;SAO;1;;
